"Labrys           :0  "
"Alloprevotella   :0  "
"Corynebacterium  :1  "
"Streptococcus    :2  "
"Actinomyces      :1  "
"Moraxella        :1  "
"Acinetobacter    :1  "
"Porphyromonas    :1  "
"Corynebacterium 1:3  "
"Staphylococcus   :1  "
"Haemophilus      :1  "
"","Labrys           :1  "
"","Alloprevotella   :1  "
"","Corynebacterium  :0  "
"","Streptococcus    :0  "
"","Actinomyces      :0  "
"","Moraxella        :0  "
"","Acinetobacter    :0  "
"","Porphyromonas    :0  "
"","Corynebacterium 1:1  "
"","Staphylococcus   :0  "
"","Haemophilus      :0  "
