"Lawsonella       :0  "
"Bergeyella       :0  "
"Neisseria        :0  "
"Staphylococcus   :0  "
"Veillonella      :0  "
"Enhydrobacter    :0  "
"Acinetobacter    :1  "
"uncultured       :2  "
"Gemella          :1  "
"Alloprevotella   :2  "
"Bradyrhizobium   :1  "
"Actinomyces      :1  "
"Streptococcus    :1  "
"Micrococcus      :2  "
"Corynebacterium 1:1  "
"","Lawsonella       :1  "
"","Bergeyella       :1  "
"","Neisseria        :2  "
"","Staphylococcus   :1  "
"","Veillonella      :2  "
"","Enhydrobacter    :1  "
"","Acinetobacter    :0  "
"","uncultured       :0  "
"","Gemella          :0  "
"","Alloprevotella   :0  "
"","Bradyrhizobium   :0  "
"","Actinomyces      :1  "
"","Streptococcus    :0  "
"","Micrococcus      :1  "
"","Corynebacterium 1:0  "
