"Lautropia     :0  "
"Kingella      :0  "
"Prevotella 7  :0  "
"Staphylococcus:0  "
"Rothia        :0  "
"Capnocytophaga:0  "
"Oribacterium  :0  "
"Hydrotalea    :0  "
"Streptococcus :1  "
"Fusobacterium :1  "
"Moraxella     :1  "
"Abiotrophia   :1  "
"Veillonella   :2  "
"Granulicatella:2  "
"","Lautropia     :5  "
"","Kingella      :1  "
"","Prevotella 7  :1  "
"","Staphylococcus:2  "
"","Rothia        :3  "
"","Capnocytophaga:1  "
"","Oribacterium  :1  "
"","Hydrotalea    :1  "
"","Streptococcus :1  "
"","Fusobacterium :1  "
"","Moraxella     :0  "
"","Abiotrophia   :0  "
"","Veillonella   :1  "
"","Granulicatella:0  "
